Sr.no,funding_total_usd,funding_rounds,funding_duration_days,avg_funding_per_round,market_sector,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,status
35,30000000,2,183,15000000,Media & Entertainment,0,30000000,0,0,0,0,0,0,0,0,acquired
36,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
37,12800000,3,844,4266666.667,Media & Entertainment,0,12500000,0,0,0,0,300000,0,0,0,acquired
38,3987693,2,1098,1993846.5,Media & Entertainment,3987693,0,0,0,0,0,0,0,0,0,acquired
39,17129760,4,511,4282440,Advertising & Marketing,0,15302260,0,0,0,1827500,0,0,0,0,acquired
40,1300000,3,569,433333.3333,Financial Services,300000,1000000,0,0,0,0,0,0,0,0,acquired
41,6700000,2,446,3350000,Software & Cloud,0,6700000,0,0,0,0,0,0,0,0,acquired
42,6528902,3,1250,2176300.667,E-commerce & Retail,3800000,2368902,0,0,0,360000,0,0,0,0,closed
43,650000,1,0,650000,Software & Cloud,650000,0,0,0,0,0,0,0,0,0,closed
44,20100000,4,3007,5025000,Media & Entertainment,0,18500000,0,0,0,1600000,0,0,0,0,acquired
45,2100000,1,0,2100000,Media & Entertainment,0,2100000,0,0,0,0,0,0,0,0,closed
46,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
47,12250000,2,1013,6125000,Other,0,12250000,0,0,0,0,0,0,0,0,closed
48,1500000,2,0,750000,Advertising & Marketing,1500000,0,0,0,0,0,0,0,0,0,closed
49,15590000,3,490,5196666.667,E-commerce & Retail,0,15000000,0,0,0,0,590000,0,0,0,acquired
50,30608728,1,0,30608728,Mobile & Telecom,0,0,0,0,0,0,0,0,30608728,0,acquired
51,30000000,1,0,30000000,Mobile & Telecom,0,0,0,0,0,0,30000000,0,0,0,acquired
52,4500000,1,0,4500000,E-commerce & Retail,0,0,0,0,0,0,0,0,0,0,closed
53,80000,2,49,40000,Transportation & Automotive,80000,0,0,0,0,0,0,0,0,0,closed
54,4500000,1,0,4500000,Travel & Hospitality,0,0,0,0,0,0,0,0,0,0,acquired
55,70000,1,0,70000,Other,70000,0,0,0,0,0,0,0,0,0,closed
56,15000,1,0,15000,Software & Cloud,15000,0,0,0,0,0,0,0,0,0,closed
57,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
58,3000000,1,0,3000000,Software & Cloud,0,3000000,0,0,0,0,0,0,0,0,acquired
59,500000,1,0,500000,Software & Cloud,0,0,0,0,0,500000,0,0,0,0,closed
60,6000000,2,639,3000000,Internet & Web,0,5250000,0,0,0,0,750000,0,0,0,acquired
61,500000,1,0,500000,AI & Data,0,500000,0,0,0,0,0,0,0,0,acquired
62,1770000,1,0,1770000,Software & Cloud,0,1770000,0,0,0,0,0,0,0,0,acquired
63,25000,1,0,25000,Advertising & Marketing,0,0,0,0,0,25000,0,0,0,0,closed
64,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
65,150000,1,0,150000,Healthcare & Biotech,150000,0,0,0,0,0,0,0,0,0,closed
66,457282,7,703,65326,Financial Services,18000,150000,0,0,0,235000,0,54282,0,0,closed
67,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
68,1500000,1,0,1500000,Software & Cloud,0,0,0,0,0,1500000,0,0,0,0,acquired
69,25305000,4,1915,6326250,Transportation & Automotive,0,25305000,0,0,0,0,0,0,0,0,acquired
70,7131124,3,700,2377041.333,Security,0,7131124,0,0,0,0,0,0,0,0,acquired
71,13793098,3,943,4597699.333,Healthcare & Biotech,0,13793098,0,0,0,0,0,0,0,0,acquired
72,1999998,1,0,1999998,Business Services,0,1999998,0,0,0,0,0,0,0,0,acquired
73,21376001,6,989,3562666.833,Healthcare & Biotech,0,20626001,0,0,0,750000,0,0,0,0,acquired
74,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
75,4000000,1,0,4000000,Business Services,0,4000000,0,0,0,0,0,0,0,0,acquired
76,200000,1,0,200000,Internet & Web,200000,0,0,0,0,0,0,0,0,0,closed
77,110640466,9,3759,12293385.11,Software & Cloud,0,74150000,0,11566,0,30478899,0,0,6000001,0,acquired
78,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
79,8198838,4,2299,2049709.5,Security,0,8198838,0,0,0,0,0,0,0,0,acquired
80,2090000,1,0,2090000,Security,0,2090000,0,0,0,0,0,0,0,0,closed
81,4880000,1,0,4880000,Manufacturing & Industrial,0,4880000,0,0,0,0,0,0,0,0,closed
82,5280000,1,0,5280000,Software & Cloud,0,5280000,0,0,0,0,0,0,0,0,acquired
83,22247779,1,0,22247779,Mobile & Telecom,0,22247779,0,0,0,0,0,0,0,0,acquired
84,7300000,1,0,7300000,Mobile & Telecom,0,7300000,0,0,0,0,0,0,0,0,acquired
85,20000000,1,0,20000000,Software & Cloud,0,20000000,0,0,0,0,0,0,0,0,acquired
86,7974296,1,0,7974296,Software & Cloud,0,7974296,0,0,0,0,0,0,0,0,acquired
87,40000,1,0,40000,Software & Cloud,40000,0,0,0,0,0,0,0,0,0,acquired
88,9800000,3,890,3266666.667,Software & Cloud,1000000,5800000,0,0,0,0,0,3000000,0,0,acquired
89,15600000,2,1135,7800000,Software & Cloud,0,15600000,0,0,0,0,0,0,0,0,acquired
90,24000000,3,968,8000000,Software & Cloud,0,24000000,0,0,0,0,0,0,0,0,acquired
91,58200000,5,2617,11640000,Mobile & Telecom,0,58200000,0,0,0,0,0,0,0,0,acquired
92,22585000,2,453,11292500,Software & Cloud,0,22585000,0,0,0,0,0,0,0,0,acquired
93,214208700,10,3754,21420870,Software & Cloud,0,66208700,0,0,0,3000000,0,0,145000000,0,acquired
94,2000000,1,0,2000000,Other,0,2000000,0,0,0,0,0,0,0,0,closed
95,16400000,4,1029,4100000,Software & Cloud,0,15000000,0,0,0,1400000,0,0,0,0,closed
96,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
97,5422959,1,0,5422959,Software & Cloud,0,5422959,0,0,0,0,0,0,0,0,acquired
98,805000,1,0,805000,Software & Cloud,0,805000,0,0,0,0,0,0,0,0,acquired
99,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,acquired
100,36700005,4,1252,9175001.25,Software & Cloud,0,36700005,0,0,0,0,0,0,0,0,acquired
101,17600000,3,1117,5866666.667,Mobile & Telecom,600000,17000000,0,0,0,0,0,0,0,0,acquired
102,50000,1,0,50000,Media & Entertainment,50000,0,0,0,0,0,0,0,0,0,closed
103,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
104,48500000,5,1516,9700000,Media & Entertainment,1000000,47500000,0,0,0,0,0,0,0,0,acquired
105,10000000,1,0,10000000,Advertising & Marketing,0,10000000,0,0,0,0,0,0,0,0,acquired
106,3750000,1,0,3750000,Software & Cloud,0,3750000,0,0,0,0,0,0,0,0,closed
107,10350000,2,441,5175000,Software & Cloud,0,10350000,0,0,0,0,0,0,0,0,closed
108,24845955,6,1157,4140992.5,Software & Cloud,0,23940640,0,0,0,905315,0,0,0,0,acquired
109,6500000,2,743,3250000,Advertising & Marketing,0,0,0,0,0,6500000,0,0,0,0,acquired
110,2400000,1,0,2400000,Software & Cloud,0,2400000,0,0,0,0,0,0,0,0,acquired
111,40400000,4,2799,10100000,Media & Entertainment,0,40400000,0,0,0,0,0,0,0,0,acquired
112,3500,1,0,3500,Social & Community,3500,0,0,0,0,0,0,0,0,0,closed
113,2940000,1,0,2940000,Transportation & Automotive,0,2940000,0,0,0,0,0,0,0,0,acquired
114,119191000,7,2415,17027285.71,Advertising & Marketing,0,119175000,0,0,0,16000,0,0,0,0,acquired
115,4500000,1,0,4500000,Manufacturing & Industrial,0,0,0,0,0,0,0,0,0,0,acquired
116,114000000,3,1559,38000000,Media & Entertainment,0,114000000,0,0,0,0,0,0,0,0,acquired
117,4160600,2,104,2080300,Mobile & Telecom,0,3900600,0,0,260000,0,0,0,0,0,closed
118,54493,2,469,27246.5,Media & Entertainment,0,0,0,0,0,0,54493,0,0,0,closed
119,5000000,1,0,5000000,Business Services,0,5000000,0,0,0,0,0,0,0,0,acquired
120,3100000,1,0,3100000,Advertising & Marketing,0,3100000,0,0,0,0,0,0,0,0,acquired
121,29758289,2,132,14879144.5,Mobile & Telecom,0,29758289,0,0,0,0,0,0,0,0,acquired
122,1015000,2,31,507500,Software & Cloud,0,1015000,0,0,0,0,0,0,0,0,acquired
123,2000000,1,0,2000000,Advertising & Marketing,2000000,0,0,0,0,0,0,0,0,0,closed
124,12000,1,0,12000,Software & Cloud,12000,0,0,0,0,0,0,0,0,0,closed
125,2500190,1,0,2500190,Healthcare & Biotech,0,2500190,0,0,0,0,0,0,0,0,closed
126,470000,2,310,235000,Advertising & Marketing,0,0,0,0,0,0,470000,0,0,0,acquired
127,300000,1,0,300000,Healthcare & Biotech,0,300000,0,0,0,0,0,0,0,0,closed
128,10000,1,0,10000,Other,10000,0,0,0,0,0,0,0,0,0,closed
129,23000000,1,0,23000000,Software & Cloud,0,23000000,0,0,0,0,0,0,0,0,acquired
130,2900000,3,760,966666.6667,Advertising & Marketing,400000,2500000,0,0,0,0,0,0,0,0,closed
131,27000000,2,260,13500000,Advertising & Marketing,0,27000000,0,0,0,0,0,0,0,0,acquired
132,100000,2,67,50000,Business Services,100000,0,0,0,0,0,0,0,0,0,acquired
133,1550000,2,261,775000,Advertising & Marketing,0,1550000,0,0,0,0,0,0,0,0,acquired
134,6500000,1,0,6500000,Internet & Web,0,6500000,0,0,0,0,0,0,0,0,acquired
135,1540000,3,403,513333.3333,Software & Cloud,1540000,0,0,0,0,0,0,0,0,0,acquired
136,600000,1,0,600000,E-commerce & Retail,600000,0,0,0,0,0,0,0,0,0,closed
137,30000000,3,629,10000000,Other,0,30000000,0,0,0,0,0,0,0,0,acquired
138,5000000,1,0,5000000,Internet & Web,0,5000000,0,0,0,0,0,0,0,0,acquired
139,46800000,4,881,11700000,Advertising & Marketing,0,46800000,0,0,0,0,0,0,0,0,acquired
140,5000000,1,0,5000000,Advertising & Marketing,0,5000000,0,0,0,0,0,0,0,0,acquired
141,42500000,2,407,21250000,Software & Cloud,0,42500000,0,0,0,0,0,0,0,0,acquired
142,29125000,4,2151,7281250,Other,0,29125000,0,0,0,0,0,0,0,0,acquired
143,450000,1,0,450000,Other,0,0,0,0,0,0,450000,0,0,0,acquired
144,22000000,2,2796,11000000,Social & Community,0,22000000,0,0,0,0,0,0,0,0,acquired
145,56464869,5,1213,11292973.8,Social & Community,0,56464869,0,0,0,0,0,0,0,0,acquired
146,1230000,2,245,615000,Media & Entertainment,1230000,0,0,0,0,0,0,0,0,0,acquired
147,4500000,1,0,4500000,Advertising & Marketing,0,0,0,0,0,0,0,0,0,0,acquired
148,17807000,4,1815,4451750,Advertising & Marketing,0,17807000,0,0,0,0,0,0,0,0,acquired
149,20000000,1,0,20000000,Software & Cloud,0,0,0,0,0,0,20000000,0,0,0,acquired
150,4500000,2,396,2250000,Advertising & Marketing,0,0,0,0,0,0,0,0,0,0,acquired
151,1300000,1,0,1300000,Advertising & Marketing,0,1300000,0,0,0,0,0,0,0,0,acquired
152,100000,1,0,100000,Advertising & Marketing,100000,0,0,0,0,0,0,0,0,0,acquired
153,25500000,3,1288,8500000,Energy & Environment,0,25500000,0,0,0,0,0,0,0,0,acquired
154,100000,1,0,100000,Internet & Web,100000,0,0,0,0,0,0,0,0,0,closed
155,33500000,2,463,16750000,Software & Cloud,0,33500000,0,0,0,0,0,0,0,0,acquired
156,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
157,16211800,1,0,16211800,Healthcare & Biotech,0,16211800,0,0,0,0,0,0,0,0,acquired
158,5455180,6,1516,909196.6667,Software & Cloud,0,5000000,0,0,0,455180,0,0,0,0,acquired
159,500000,1,0,500000,Advertising & Marketing,500000,0,0,0,0,0,0,0,0,0,closed
160,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
161,4500000,1,0,4500000,Advertising & Marketing,0,0,0,0,0,0,0,0,0,0,acquired
162,2000000,1,0,2000000,Software & Cloud,0,2000000,0,0,0,0,0,0,0,0,closed
163,13000000,1,0,13000000,Software & Cloud,0,13000000,0,0,0,0,0,0,0,0,closed
164,24000000,3,777,8000000,Manufacturing & Industrial,0,24000000,0,0,0,0,0,0,0,0,acquired
165,980000,1,0,980000,Advertising & Marketing,980000,0,0,0,0,0,0,0,0,0,closed
166,4500000,2,1667,2250000,Energy & Environment,0,0,0,0,0,0,0,0,0,0,acquired
167,2930000,2,1318,1465000,Business Services,0,2930000,0,0,0,0,0,0,0,0,closed
168,1000000,1,0,1000000,Mobile & Telecom,1000000,0,0,0,0,0,0,0,0,0,acquired
169,24997,1,0,24997,Advertising & Marketing,0,24997,0,0,0,0,0,0,0,0,closed
170,22800000,3,1523,7600000,Software & Cloud,0,22800000,0,0,0,0,0,0,0,0,acquired
171,1400000,2,485,700000,Advertising & Marketing,0,1400000,0,0,0,0,0,0,0,0,closed
172,10250000,1,0,10250000,Advertising & Marketing,0,10250000,0,0,0,0,0,0,0,0,closed
173,6500000,1,0,6500000,Software & Cloud,0,6500000,0,0,0,0,0,0,0,0,acquired
174,1304000,1,0,1304000,Other,0,0,0,0,0,1304000,0,0,0,0,acquired
175,8000000,1,0,8000000,Other,0,8000000,0,0,0,0,0,0,0,0,acquired
176,7970000,1,0,7970000,Manufacturing & Industrial,0,7970000,0,0,0,0,0,0,0,0,acquired
177,40000000,3,1944,13333333.33,Software & Cloud,0,40000000,0,0,0,0,0,0,0,0,acquired
178,28000000,2,933,14000000,Mobile & Telecom,0,28000000,0,0,0,0,0,0,0,0,acquired
179,120500000,5,1454,24100000,Software & Cloud,0,98500000,0,0,0,22000000,0,0,0,0,closed
180,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
181,85000000,2,823,42500000,Advertising & Marketing,0,85000000,0,0,0,0,0,0,0,0,acquired
182,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
183,63800000,4,1209,15950000,Healthcare & Biotech,0,33000000,0,0,0,30800000,0,0,0,0,acquired
184,27500000,1,0,27500000,Media & Entertainment,0,27500000,0,0,0,0,0,0,0,0,acquired
185,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
186,1171300,1,0,1171300,Software & Cloud,0,1171300,0,0,0,0,0,0,0,0,acquired
187,74311925,8,3012,9288990.625,Advertising & Marketing,500000,63224450,0,0,0,10587475,0,0,0,0,acquired
188,50000,1,0,50000,Media & Entertainment,0,0,0,0,0,0,50000,0,0,0,closed
189,735330,1,0,735330,Software & Cloud,735330,0,0,0,0,0,0,0,0,0,acquired
190,10925000,2,634,5462500,Software & Cloud,0,10925000,0,0,0,0,0,0,0,0,closed
191,2000000,1,0,2000000,Software & Cloud,0,2000000,0,0,0,0,0,0,0,0,acquired
192,22000000,2,543,11000000,Software & Cloud,0,22000000,0,0,0,0,0,0,0,0,acquired
193,1000000,1,0,1000000,Software & Cloud,0,1000000,0,0,0,0,0,0,0,0,closed
194,37700000,2,1203,18850000,Software & Cloud,0,37700000,0,0,0,0,0,0,0,0,acquired
195,81672000,1,0,81672000,Software & Cloud,0,81672000,0,0,0,0,0,0,0,0,closed
196,3000000,1,0,3000000,Mobile & Telecom,0,3000000,0,0,0,0,0,0,0,0,acquired
197,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
198,17000000,2,779,8500000,Software & Cloud,0,17000000,0,0,0,0,0,0,0,0,acquired
199,17300000,2,539,8650000,Mobile & Telecom,0,17300000,0,0,0,0,0,0,0,0,acquired
200,10000000,1,0,10000000,Manufacturing & Industrial,0,10000000,0,0,0,0,0,0,0,0,closed
201,25000000,1,0,25000000,Mobile & Telecom,0,25000000,0,0,0,0,0,0,0,0,acquired
202,2500000,2,105,1250000,Mobile & Telecom,0,2500000,0,0,0,0,0,0,0,0,acquired
203,27500000,2,2520,13750000,Transportation & Automotive,0,27500000,0,0,0,0,0,0,0,0,acquired
204,20000000,1,0,20000000,Software & Cloud,0,20000000,0,0,0,0,0,0,0,0,acquired
205,3675000,1,0,3675000,Mobile & Telecom,0,0,0,0,0,3675000,0,0,0,0,acquired
206,225000000,2,81,112500000,Mobile & Telecom,0,225000000,0,0,0,0,0,0,0,0,acquired
207,32559918,2,1184,16279959,Software & Cloud,0,32559918,0,0,0,0,0,0,0,0,acquired
208,11500000,2,202,5750000,Mobile & Telecom,0,7500000,0,0,0,4000000,0,0,0,0,acquired
209,816000,1,0,816000,Media & Entertainment,816000,0,0,0,0,0,0,0,0,0,acquired
210,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
211,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
212,26100000,1,0,26100000,Software & Cloud,0,26100000,0,0,0,0,0,0,0,0,acquired
213,18705000,2,1798,9352500,Software & Cloud,0,18705000,0,0,0,0,0,0,0,0,closed
214,36150000,5,3647,7230000,Other,4650000,31500000,0,0,0,0,0,0,0,0,closed
215,53730000,5,1783,10746000,Software & Cloud,0,53730000,0,0,0,0,0,0,0,0,acquired
216,30200000,2,1193,15100000,Software & Cloud,0,30200000,0,0,0,0,0,0,0,0,acquired
217,6000000,1,0,6000000,Other,0,6000000,0,0,0,0,0,0,0,0,closed
218,408000,1,0,408000,Software & Cloud,0,408000,0,0,0,0,0,0,0,0,closed
219,845075,2,1684,422537.5,Software & Cloud,0,845075,0,0,0,0,0,0,0,0,closed
220,10025000,5,1490,2005000,Other,0,9000000,0,0,0,1025000,0,0,0,0,acquired
221,36353283,5,1595,7270656.6,Software & Cloud,0,27400000,0,0,0,8953283,0,0,0,0,acquired
222,4793666,1,0,4793666,Software & Cloud,0,4793666,0,0,0,0,0,0,0,0,closed
223,50000,1,0,50000,Financial Services,50000,0,0,0,0,0,0,0,0,0,closed
224,571520,1,0,571520,Software & Cloud,0,0,0,0,0,0,571520,0,0,0,acquired
225,400000000,1,0,400000000,Healthcare & Biotech,0,0,0,0,0,400000000,0,0,0,0,acquired
226,2014050,1,0,2014050,Software & Cloud,0,2014050,0,0,0,0,0,0,0,0,acquired
227,376000,1,0,376000,Software & Cloud,0,376000,0,0,0,0,0,0,0,0,closed
228,200000,1,0,200000,Other,0,0,0,0,0,200000,0,0,0,0,acquired
229,27890167,3,785,9296722.333,E-commerce & Retail,0,24290167,0,0,0,3600000,0,0,0,0,closed
230,6000000,1,0,6000000,Software & Cloud,0,6000000,0,0,0,0,0,0,0,0,acquired
231,73000000,3,1880,24333333.33,Software & Cloud,0,73000000,0,0,0,0,0,0,0,0,acquired
232,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
233,51662275,4,2477,12915568.75,AI & Data,0,51662275,0,0,0,0,0,0,0,0,acquired
234,5400000,1,0,5400000,Software & Cloud,0,5400000,0,0,0,0,0,0,0,0,acquired
235,7000000,1,0,7000000,Media & Entertainment,0,7000000,0,0,0,0,0,0,0,0,closed
236,38000000,2,303,19000000,Advertising & Marketing,0,38000000,0,0,0,0,0,0,0,0,closed
237,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
238,2000000,1,0,2000000,Software & Cloud,0,2000000,0,0,0,0,0,0,0,0,acquired
239,8500000,3,315,2833333.333,Mobile & Telecom,0,8500000,0,0,0,0,0,0,0,0,acquired
240,27200000,2,774,13600000,Other,0,27200000,0,0,0,0,0,0,0,0,acquired
241,4500000,2,973,2250000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
242,55000000,2,455,27500000,Healthcare & Biotech,0,55000000,0,0,0,0,0,0,0,0,acquired
243,445000,1,0,445000,Mobile & Telecom,0,445000,0,0,0,0,0,0,0,0,closed
244,1500000,1,0,1500000,Software & Cloud,0,1500000,0,0,0,0,0,0,0,0,acquired
245,650000,3,214,216666.6667,Financial Services,400000,0,0,0,0,0,250000,0,0,0,closed
246,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
247,250000,3,272,83333.33333,Media & Entertainment,200000,0,0,0,0,0,50000,0,0,0,closed
248,72000000,1,0,72000000,Manufacturing & Industrial,0,0,0,0,0,0,0,0,72000000,0,acquired
249,102000000,1,0,102000000,Software & Cloud,0,0,0,0,0,0,0,0,102000000,0,closed
250,23466666,2,77,11733333,Software & Cloud,0,23466666,0,0,0,0,0,0,0,0,closed
251,387996,1,0,387996,Healthcare & Biotech,0,387996,0,0,0,0,0,0,0,0,closed
252,10000,1,0,10000,Software & Cloud,0,10000,0,0,0,0,0,0,0,0,closed
253,26800000,3,747,8933333.333,Software & Cloud,0,26800000,0,0,0,0,0,0,0,0,acquired
254,32500000,2,675,16250000,Software & Cloud,0,32500000,0,0,0,0,0,0,0,0,closed
255,26600000,2,420,13300000,Education,0,26600000,0,0,0,0,0,0,0,0,acquired
256,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
257,16000000,2,700,8000000,Security,0,16000000,0,0,0,0,0,0,0,0,acquired
258,228500000,2,122,114250000,Software & Cloud,0,63000000,0,0,0,165500000,0,0,0,0,closed
259,9499393,4,1063,2374848.25,Internet & Web,0,7700000,0,0,0,1799393,0,0,0,0,acquired
260,20000,1,0,20000,Education,0,0,0,0,0,0,20000,0,0,0,closed
261,7700000,1,0,7700000,Financial Services,0,7700000,0,0,0,0,0,0,0,0,acquired
262,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
263,12800000,2,1402,6400000,E-commerce & Retail,0,12800000,0,0,0,0,0,0,0,0,closed
264,64000000,3,2274,21333333.33,Manufacturing & Industrial,0,64000000,0,0,0,0,0,0,0,0,acquired
265,592365,1,0,592365,Software & Cloud,0,592365,0,0,0,0,0,0,0,0,closed
266,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
267,4500000,2,304,2250000,Advertising & Marketing,0,0,0,0,0,0,0,0,0,0,acquired
268,28300000,2,391,14150000,Software & Cloud,0,28300000,0,0,0,0,0,0,0,0,acquired
269,113427869,5,1250,22685573.8,Software & Cloud,0,92000000,0,0,0,21427869,0,0,0,0,acquired
270,10400000,3,1765,3466666.667,Manufacturing & Industrial,0,10400000,0,0,0,0,0,0,0,0,acquired
271,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
272,3000000,2,364,1500000,Mobile & Telecom,3000000,0,0,0,0,0,0,0,0,0,acquired
273,250000,1,0,250000,Software & Cloud,0,250000,0,0,0,0,0,0,0,0,closed
274,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
275,4500000,2,425,2250000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
276,3900000,2,799,1950000,Software & Cloud,0,3900000,0,0,0,0,0,0,0,0,acquired
277,16000000,1,0,16000000,Software & Cloud,0,16000000,0,0,0,0,0,0,0,0,closed
278,72000000,6,1581,12000000,Advertising & Marketing,0,72000000,0,0,0,0,0,0,0,0,acquired
279,1025000,2,233,512500,Software & Cloud,0,525000,0,0,0,500000,0,0,0,0,acquired
280,400000,2,284,200000,Mobile & Telecom,0,0,0,0,0,0,400000,0,0,0,closed
281,18000,1,0,18000,Financial Services,18000,0,0,0,0,0,0,0,0,0,closed
282,9140433,2,307,4570216.5,Software & Cloud,0,7142093,0,0,0,1998340,0,0,0,0,closed
283,20000000,1,0,20000000,Healthcare & Biotech,0,20000000,0,0,0,0,0,0,0,0,acquired
284,467880,1,0,467880,Software & Cloud,0,0,0,0,0,0,467880,0,0,0,closed
285,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
286,5000000,1,0,5000000,Business Services,0,5000000,0,0,0,0,0,0,0,0,closed
287,1700000,1,0,1700000,Software & Cloud,0,1700000,0,0,0,0,0,0,0,0,closed
288,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
289,60000,1,0,60000,Other,60000,0,0,0,0,0,0,0,0,0,closed
290,7500000,1,0,7500000,Business Services,0,7500000,0,0,0,0,0,0,0,0,acquired
291,17500000,1,0,17500000,Software & Cloud,0,17500000,0,0,0,0,0,0,0,0,closed
292,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
293,22600000,2,1034,11300000,Software & Cloud,0,22600000,0,0,0,0,0,0,0,0,closed
294,5550000,3,767,1850000,Internet & Web,0,5550000,0,0,0,0,0,0,0,0,acquired
295,24300000,3,495,8100000,Software & Cloud,0,24300000,0,0,0,0,0,0,0,0,closed
296,10000000,2,1354,5000000,Manufacturing & Industrial,0,10000000,0,0,0,0,0,0,0,0,acquired
297,6000000,2,243,3000000,Advertising & Marketing,0,6000000,0,0,0,0,0,0,0,0,closed
298,15000,1,0,15000,Media & Entertainment,15000,0,0,0,0,0,0,0,0,0,closed
299,9350000,2,879,4675000,Financial Services,0,9350000,0,0,0,0,0,0,0,0,acquired
300,75000000,1,0,75000000,Software & Cloud,0,0,0,0,0,75000000,0,0,0,0,acquired
301,18000000,1,0,18000000,Manufacturing & Industrial,0,18000000,0,0,0,0,0,0,0,0,closed
302,400000,1,0,400000,Software & Cloud,0,400000,0,0,0,0,0,0,0,0,closed
303,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
304,1930000,1,0,1930000,Business Services,0,1930000,0,0,0,0,0,0,0,0,closed
305,42000000,2,1289,21000000,Software & Cloud,0,42000000,0,0,0,0,0,0,0,0,acquired
306,225000,1,0,225000,Software & Cloud,225000,0,0,0,0,0,0,0,0,0,acquired
307,250000,1,0,250000,Software & Cloud,0,250000,0,0,0,0,0,0,0,0,closed
308,213000,1,0,213000,Media & Entertainment,0,213000,0,0,0,0,0,0,0,0,closed
309,31828793,3,588,10609597.67,Software & Cloud,0,31828793,0,0,0,0,0,0,0,0,acquired
310,72000000,3,1201,24000000,Manufacturing & Industrial,0,72000000,0,0,0,0,0,0,0,0,acquired
311,5600000,1,0,5600000,Software & Cloud,0,5600000,0,0,0,0,0,0,0,0,acquired
312,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
313,200000,1,0,200000,Other,200000,0,0,0,0,0,0,0,0,0,closed
314,2000000,1,0,2000000,Software & Cloud,2000000,0,0,0,0,0,0,0,0,0,closed
315,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
316,384410000,9,5773,42712222.22,Software & Cloud,0,71410000,0,0,0,13000000,0,0,300000000,0,acquired
317,1280000,1,0,1280000,Software & Cloud,0,1280000,0,0,0,0,0,0,0,0,acquired
318,160000,2,182,80000,Mobile & Telecom,160000,0,0,0,0,0,0,0,0,0,closed
319,48581364,4,1189,12145341,Software & Cloud,0,46018951,0,0,0,2562413,0,0,0,0,acquired
320,4800000,1,0,4800000,Healthcare & Biotech,0,4800000,0,0,0,0,0,0,0,0,closed
321,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
322,28306508,4,636,7076627,Software & Cloud,0,20214719,0,0,0,748000,0,0,0,0,closed
323,3200000,1,0,3200000,Internet & Web,0,3200000,0,0,0,0,0,0,0,0,acquired
324,59000000,3,2594,19666666.67,Software & Cloud,0,59000000,0,0,0,0,0,0,0,0,acquired
325,4041700,2,266,2020850,Healthcare & Biotech,0,1123000,0,0,0,2918700,0,0,0,0,closed
326,11000000,2,385,5500000,Security,0,11000000,0,0,0,0,0,0,0,0,acquired
